0
//Type	Slot	Skill	Width	Height	Serial	Option	Drop	Name				Level	DmgMin	DmgMax	Speed	Dur	MgcDur	MgcRate	ReqLvl	ReqStr	ReqAgi	ReqEne	ReqVit	ReqCmd	None	DW	DK	FE	MG	DL	SU	RF
131	*	0	1	1	1	0	0	"Maple Charm"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
132	*	0	1	2	1	0	0	"Golden Oak Charm"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
133	*	0	1	2	1	0	0	"Golden Maple Charm"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
134	*	0	1	1	1	0	0	"Worn Horseshoe"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
135	*	0	1	1	1	0	0	"1st Lucky Armor Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
136	*	0	1	1	1	0	0	"1st Lucky Pants Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
137	*	0	1	1	1	0	0	"1st Lucky Helm Ticket"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
138	*	0	1	1	1	0	0	"1st Lucky Gloves Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
139	*	0	1	1	1	0	0	"1st Lucky Boots Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
140	*	0	1	1	1	0	0	"2sd Lucky Armor Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
141	*	0	1	1	1	0	0	"2sd Lucky Pants Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
142	*	0	1	1	1	0	0	"2sd Lucky Helm Ticket"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
143	*	0	1	1	1	0	0	"2sd Lucky Gloves Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
144	*	0	1	1	1	0	0	"2sd Lucky Boots Ticket"	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
145	*	0	1	2	1	0	0	"Golden Maple Charm"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
155	10	0	1	1	1	0	0	"Lord Experience Ring"		1	255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
156	10	0	1	1	1	0	0	"Demon Lord Ring"		28	255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
157	10	0	1	1	1	0	0	"Experience Ring"		1	255	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1
196	*	0       1       1	1	1	0	"Mount Evolution Stone"       	0       255	0	0 	0 	0 	0	0 	0	0	1       1       1       1       1       1       1
197	*	0       1       1	1	1	0	"Premium Muun Egg"             	0       255	0	0 	0 	0 	0	0 	0	0	1       1       1       1       1       1       1
198	*	0       1       1	1	1	0	"Evolution Stone"       	0       255	0	0 	0 	0 	0	0 	0	0	1       1       1       1       1       1       1
199	*	0       1       1	1	1	0	"Muun Egg"              	0       255	0	0 	0 	0 	0	0 	0	0	1       1       1       1       1       1       1
200	8	0	1	1	1	0	0	"Pet Ninja Panda"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
201	8	0	1	2	1	0	0	"Luki"				0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
202	8	0	1	2	1	0	0	"Luki"				0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
203	8	0	1	2	1	0	0	"Luki"				0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
204	8	0	1	2	1	0	0	"Luki (Evolved)"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
205	8	0	1	2	1	0	0	"Adventure Cat Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
206	8	0	1	2	1	0	0	"Adventure Cat Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
207	8	0	1	2	1	0	0	"Adventure Cat Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
208	8	0	1	2	1	0	0	"Adventure Cat Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
209	8	0	1	2	1	0	0	"Angry Chicken Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
210	8	0	1	2	1	0	0	"Angry Chicken Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
211	8	0	1	2	1	0	0	"Angry Chicken Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
212	8	0	1	2	1	0	0	"Angry Chicken Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
213	8	0	1	2	1	0	0	"Baby Bear Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
214	8	0	1	2	1	0	0	"Baby Bear Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
215	8	0	1	2	1	0	0	"Baby Bear Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
216	8	0	1	2	1	0	0	"Baby Bear Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
217	8	0	1	2	1	0	0	"Bael Level1"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
218	8	0	1	2	1	0	0	"Bael Level2"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
219	8	0	1	2	1	0	0	"Bael Level3"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
220	8	0	1	2	1	0	0	"Bael Evolved"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
221	8	0	1	2	1	0	0	"Bateria Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
222	8	0	1	2	1	0	0	"Bateria Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
223	8	0	1	2	1	0	0	"Bateria Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
224	8	0	1	2	1	0	0	"Bateria Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
225	8	0	1	2	1	0	0	"Beagle Level1"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
226	8	0	1	2	1	0	0	"Beagle Level2"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
227	8	0	1	2	1	0	0	"Beagle Level3"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
228	8	0	1	2	1	0	0	"Beagle Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
229	8	0	1	2	1	0	0	"Bear Hockey Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
230	8	0	1	2	1	0	0	"Bear Hockey Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
231	8	0	1	2	1	0	0	"Bear Hockey Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
232	8	0	1	2	1	0	0	"Bear Hockey Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
233	8	0	1	2	1	0	0	"Black Leopard Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
234	8	0	1	2	1	0	0	"Black Leopard Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
235	8	0	1	2	1	0	0	"Black Leopard Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
236	8	0	1	2	1	0	0	"Black Leopard Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
237	8	0	1	2	1	0	0	"Blue Fairy Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
238	8	0	1	2	1	0	0	"Blue Fairy Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
239	8	0	1	2	1	0	0	"Blue Fairy Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
240	8	0	1	2	1	0	0	"Blue Fairy Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
241	8	0	1	2	1	0	0	"Bogeon Level1"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
242	8	0	1	2	1	0	0	"Bogeon Level2"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
243	8	0	1	2	1	0	0	"Bogeon Level3"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
244	8	0	1	2	1	0	0	"Bogeon Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
245	8	0	1	2	1	0	0	"Bonpeu Level1"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
246	8	0	1	2	1	0	0	"Bonpeu Level2"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
247	8	0	1	2	1	0	0	"Bonpeu Level3"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
248	8	0	1	2	1	0	0	"Bonpeu Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
249	8	0	1	2	1	0	0	"Bulldog Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
250	8	0	1	2	1	0	0	"Bulldog Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
251	8	0	1	2	1	0	0	"Bulldog Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
252	8	0	1	2	1	0	0	"Bulldog Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
253	8	0	1	2	1	0	0	"Chef Chicken Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
254	8	0	1	2	1	0	0	"Chef Chicken Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
255	8	0	1	2	1	0	0	"Chef Chicken Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
256	8	0	1	2	1	0	0	"Chef Chicken Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
257	8	0	1	2	1	0	0	"Chick Level1"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
258	8	0	1	2	1	0	0	"Chick Level2"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
259	8	0	1	2	1	0	0	"Chick Level3"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
260	8	0	1	2	1	0	0	"Chick Evolved"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
261	8	0	1	2	1	0	0	"Cyclops Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
262	8	0	1	2	1	0	0	"Cyclops Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
263	8	0	1	2	1	0	0	"Cyclops Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
264	8	0	1	2	1	0	0	"Cyclops Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
265	8	0	1	2	1	0	0	"Daddy Bear Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
266	8	0	1	2	1	0	0	"Daddy Bear Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
267	8	0	1	2	1	0	0	"Daddy Bear Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
268	8	0	1	2	1	0	0	"Daddy Bear Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
269	8	0	1	2	1	0	0	"Dark Wizard Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
270	8	0	1	2	1	0	0	"Dark Wizard Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
271	8	0	1	2	1	0	0	"Dark Wizard Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
272	8	0	1	2	1	0	0	"Dark Wizard Level4"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
273	8	0	1	2	1	0	0	"Dark Wizard Level5"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
274	8	0	1	2	1	0	0	"Dike Level1"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
275	8	0	1	2	1	0	0	"Dike Level2"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
276	8	0	1	2	1	0	0	"Dike Level3"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
277	8	0	1	2	1	0	0	"Dike Evolved"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
278	8	0	1	2	1	0	0	"Dj Monkey Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
279	8	0	1	2	1	0	0	"Dj Monkey Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
280	8	0	1	2	1	0	0	"Dj Monkey Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
281	8	0	1	2	1	0	0	"Dj Monkey Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
282	8	0	1	2	1	0	0	"Dragon Knight Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
283	8	0	1	2	1	0	0	"Dragon Knight Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
284	8	0	1	2	1	0	0	"Dragon Knight Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
285	8	0	1	2	1	0	0	"Dragon Knight Level4"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
286	8	0	1	2	1	0	0	"Dragon Knight Level5"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
287	8	0	1	2	1	0	0	"Fairy Elf Level1"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
288	8	0	1	2	1	0	0	"Fairy Elf Level2"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
289	8	0	1	2	1	0	0	"Fairy Elf Level3"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
290	8	0	1	2	1	0	0	"Fairy Elf Level4"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
//Type	Slot	Skill	Width	Height	Serial	Option	Drop	Name				Level	Dur	Resist1	Resist2	Resist3	Resist4	Resist5	Resist6	Resist7	None	DW	DK	FE	MG	DL	SU	RF
291	8	0	1	1	1	0	0	"Phantasmal Steed +11"		800	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
292	8	0	2	2	1	0	0	"Rippen"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
293	8	0	2	2	1	0	0	"Rippen Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
294	8	0	2	2	1	0	0	"Griffus"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
295	8	0	2	2	1	0	0	"Griffus Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
296	8	0	2	2	1	0	0	"Pawn"				0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
297	8	0	2	2	1	0	0	"Pawn Evolved"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
298	8	0	2	2	1	0	0	"Tibetton"			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
299	8	0	2	2	1	0	0	"Tibetton Evolved"		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
end

14
//Type	Slot	Skill	Width	Height	Serial	Option	Drop	Name				Value	Level
0	*	0	1	1	1	0	1	"Apple"				5	1
1	*	0	1	1	1	0	1	"Small Healing Potion"		10	10
2	*	0	1	1	1	0	1	"Healing Potion"		20	25
3	*	0	1	1	1	0	1	"Large Healing Potion"		30	40
4	*	0	1	1	1	0	1	"Small Mana Potion"		10	10
5	*	0	1	1	1	0	1	"Mana Potion"			20	25
6	*	0	1	1	1	0	1	"Large Mana Potion"		30	40
7	*	0	1	1	1	0	0	"Siege Potion"			30	0
8	*	0	1	1	1	0	1	"Antidote"			10	10
9	*	0	1	2	1	0	1	"Ale"				30	15
10	*	0	1	2	1	0	1	"Town Portal Scroll"		30	30
11	*	0	1	1	1	0	0	"Box of Luck"			0	0
12	*	0	1	1	1	0	0	"Heart"				0	0
13	*	0	1	1	1	0	0	"Jewel of Bless"		150	25
14	*	0	1	1	1	0	0	"Jewel of Soul"			150	30
15	*	0	1	1	0	0	0	"Zen"				0	0
16	*	0	1	1	1	0	0	"Jewel of Life"			0	72
17	*	0	1	1	1	0	0	"Devil Eye"			0	1
18	*	0	1	1	1	0	0	"Devil Key"			0	1
19	*	0	1	1	1	0	0	"Devil Invitation"		0	0
20	*	0	1	1	1	0	0	"Remedy of Love"		0	0
21	*	0	1	1	1	0	0	"Rena"				0	0
22	*	0	1	1	1	0	0	"Jewel of Creation"		0	78
23	*	0	1	1	1	0	0	"Scroll of the Emperor"		0	0
24	*	0	1	2	1	0	0	"Broken Sword"			0	0
25	*	0	1	1	1	0	0	"Tear of Elf"			0	0
26	*	0	1	1	1	0	0	"Soul Shard of Wizard"		0	0
28	*	0	1	1	1	0	0	"Lost Map"			0	0
29	*	0	1	1	1	0	0	"Symbol of Kundun"		0	0
31	*	0	1	1	1	0	0	"Jewel of Guardian"		75	0
32	*	0	1	1	1	0	0	"Pink Chocolate Box"		0	0
33	*	0	1	1	1	0	0	"Red Chocolate Box"		0	0
34	*	0	1	1	1	0	0	"Blue Chocolate Box"		0	0
35	*	0	1	1	1	0	0	"Small SD Potion"		50	0
36	*	0	1	1	1	0	0	"SD Potion"			80	0
37	*	0	1	1	1	0	0	"Large SD Potion"		100	0
38	*	0	1	1	1	0	0	"Small Complex Potion"		20	68
39	*	0	1	1	1	0	0	"Complex Potion"		40	96
40	*	0	1	1	1	0	0	"Large Complex Potion"		60	118
41	*	0	1	1	1	0	0	"Gemstone"			150	25
42	*	0	1	1	1	0	0	"Jewel of Harmony"		150	25
43	*	0	1	1	1	0	0	"Lower Refining"		150	25
44	*	0	1	1	1	0	0	"Higher Refining"		150	25
45	*	0	1	1	1	0	0	"Pumpkin of Luck"		0	1
46	*	0	1	2	1	0	0	"Jack Lantern Blessings"	0	0
47	*	0	1	2	1	0	0	"Jack Lantern Wrath"		0	0
48	*	0	1	2	1	0	0	"Jack Lantern Cry"		0	0
49	*	0	1	1	1	0	0	"Jack Lantern Food"		0	0
50	*	0	1	1	1	0	0	"Jack Lantern Drink"		0	0
51	*	0	1	1	1	0	0	"Chistmas Star"			0	0
52	*	0	1	1	1	0	0	"GM Gift"			0	0
53	*	0	1	1	1	0	0	"Talisman of Luck"		0	0
54	*	0	1	1	1	0	0	"Chaos Card"			0	0
55	*	0	1	1	1	0	0	"Green Chaos Box"		0	0
56	*	0	1	1	1	0	0	"Red Chaos Box"			0	0
57	*	0	1	1	1	0	0	"Purple Chaos Box"		0	0
58	*	0	1	1	1	0	0	"Rare Item Ticket1"		0	0
59	*	0	1	1	1	0	0	"Rare Item Ticket2"		0	0
60	*	0	1	1	1	0	0	"Rare Item Ticket3"		0	0
61	*	0	1	1	1	0	0	"Rare Item Ticket4"		0	0
62	*	0	1	1	1	0	0	"Rare Item Ticket5"		0	0
63	*	0	1	1	1	0	0	"Firecracker"			0	0
64	*	0	1	1	1	0	0	"Cursed Castle Water"		0	0
65	*	0	1	1	1	0	0	"Death-beam Knight Flame"	0	0
66	*	0	1	2	1	0	0	"Hell-Miner Horn"		0	0
67	*	0	1	2	1	0	0	"Dark Phoenix Feather"		0	0
68	*	0	1	2	1	0	0	"Abyssal Eye"			0	0
70	*	0	1	1	1	0	0	"Elite Healing Potion"		0	0
71	*	0	1	1	1	0	0	"Elite Mana Potion"		0	0
72	*	0	2	2	1	0	0	"Scroll of Quickness"		0	0
73	*	0	2	2	1	0	0	"Scroll of Defense"		0	0
74	*	0	2	2	1	0	0	"Scroll of Wrath"		0	0
75	*	0	2	2	1	0	0	"Scroll of Wizardry"		0	0
76	*	0	2	2	1	0	0	"Scroll of Health"		0	0
77	*	0	2	2	1	0	0	"Scroll of Mana"		0	0
78	*	0	1	2	1	0	0	"Elixir of Strength"		0	0
79	*	0	1	2	1	0	0	"Elixir of Agility"		0	0
80	*	0	1	2	1	0	0	"Elixir of Health"		0	0
81	*	0	1	2	1	0	0	"Elixir of Energy"		0	0
82	*	0	1	2	1	0	0	"Elixir of Control"		0	0
83	*	0	1	1	1	0	0	"Rare Item Ticket 6"		0	0
84	*	0	1	1	1	0	0	"Cherry Blossom Play-Box"	0	0
85	*	0	1	2	1	0	0	"Cherry Blossom Wine"		0	0
86	*	0	1	1	1	0	0	"Cherry Blossom Rice Cake"	0	0
87	*	0	1	1	1	0	0	"Cherry Blossom Flower Petal"	0	0
88	*	0	1	2	1	0	0	"White Cherry Blossom Branch"	0	0
89	*	0	1	2	1	0	0	"Red Cherry Blossom Branch"	0	0
90	*	0	1	2	1	0	0	"Golden Cherry Blossom Branch"	0	0
91	*	0	1	1	1	0	0	"Summoner Character Card"	0	0
92	*	0	1	1	1	0	0	"Chaos Card Gold"		0	0
93	*	0	1	1	1	0	0	"Chaos Card Rare"		0	0
94	*	0	1	1	1	0	0	"Medium Elite Healing Potion"	0	0
95	*	0	1	1	1	0	0	"Chaos Card Mini"		0	0
96	*	0	1	1	1	0	0	"Talisman of Chaos Assembly"	0	0
97	*	0	2	2	1	0	0	"Scroll of Battle"		0	0
98	*	0	2	2	1	0	0	"Scroll of Strength"		0	0
99	*	0	1	1	1	0	0	"Christmas Firecracker"		0	0
100	*	0	1	1	1	0	0	"Lucky Coin"			0	0
101	*	0	1	1	1	0	0	"Suspicious Scrap of Paper"	0	32
102	*	0	1	1	1	0	0	"Gaion Order"			0	0
103	*	0	1	1	1	0	0	"First Secromicon Fragment"	0	0
104	*	0	1	1	1	0	0	"Second Secromicon Fragment"	0	0
105	*	0	1	1	1	0	0	"Third Secromicon Fragment"	0	0
106	*	0	1	1	1	0	0	"Fourth Secromicon Fragment"	0	0
107	*	0	1	1	1	0	0	"Fifth Secromicon Fragment"	0	0
108	*	0	1	1	1	0	0	"Sixth Secromicon Fragment"	0	0
109	*	0	1	1	1	0	0	"Complete Secromicon"		0	0
110	*	0	1	1	1	0	0	"Sign of Dimensions"		0	32
111	*	0	1	1	1	0	0	"Mirror of Dimensions"		0	0
112	*	0	1	1	1	0	0	"Silver Key"			0	0
113	*	0	1	1	1	0	0	"Gold Key"			0	0
114	*	0	1	1	1	0	0	"Master Skill Reset"		0	0
115	*	0	1	1	1	0	0	"Stat Adjustment"		0	0
116	*	0	1	1	1	0	0	"Character Relocation Service"	0	0
117	*	0	1	1	1	0	0	"Character Rename Service"	0	0
118	*	0	1	1	1	0	0	"Server Relocation Service"	0	0
119	*	0	1	1	1	0	0	"Premium Package"		0	0
120	*	0	1	1	1	0	0	"Goblin Gold Coin"		0	0
121	*	0	1	1	1	0	0	"Sealed Golden Box"		0	0
122	*	0	1	1	1	0	0	"Sealed Silver Box"		0	0
123	*	0	1	1	1	0	0	"Golden Box"			0	0
124	*	0	1	1	1	0	0	"Silver Box"			0	0
125	*	0	1	1	1	0	0	"Package Box"			0	0
126	*	0	1	1	1	0	0	"30-Day Pass"			0	0
127	*	0	1	1	1	0	0	"90-Day Pass"			0	0
128	*	0	1	1	1	0	0	"30-Day Pass - Points"		0	0
129	*	0	1	1	1	0	0	"90-Day Pass - Points"		0	0
130	*	0	1	1	1	0	0	"3-Hour Pass"			0	0
131	*	0	1	1	1	0	0	"5-Hour Pass"			0	0
132	*	0	1	1	1	0	0	"10-Hour Pass"			0	0
133	*	0	1	1	1	0	0	"Elite SD Potion"		0	0
134	*	0	1	1	1	0	0	"Lucky Set 1 Package"		0	0
135	*	0	1	1	1	0	0	"Lucky Set 2 Package"		0	0
136	*	0	1	1	1	0	0	"Package Box C"			0	0
137	*	0	1	1	1	0	0	"Package Box D"			0	0
138	*	0	1	1	1	0	0	"Package Box E"			0	0
139	*	0	1	1	1	0	0	"Package Box F"			0	0
140	*	0	2	2	1	0	0	"Scroll of Recovery"		0	0
141	*	0	1	1	1	0	0	"Shining Jewelry Case"		0	0
142	*	0	1	1	1	0	0	"Elegant Jewelry Case"		0	0
143	*	0	1	1	1	0	0	"Steel Jewelry Case"		0	0
144	*	0	1	1	1	0	0	"Old Jewelry Case"		0	0
145	*	0	1	1	1	0	0	"Rare Item Ticket 7"		0	0
146	*	0	1	1	1	0	0	"Rare Item Ticket 8"		0	0
147	*	0	1	1	1	0	0	"Rare Item Ticket 9"		0	0
148	*	0	1	1	1	0	0	"Rare Item Ticket 10"		0	0
149	*	0	1	1	1	0	0	"Rare Item Ticket 11"		0	0
150	*	0	1	1	1	0	0	"Rare Item Ticket 12"		0	0
151	*	0	1	2	1	0	0	"Lv. 1 Letter of Request"	0	0
152	*	0	1	2	1	0	0	"Lv. 1 Completion Certificate"	0	0
153	*	0	1	1	1	0	0	"Stardust"			60	0
154	*	0	1	1	1	0	0	"Kalt Stone"			60	0
155	*	0	2	2	1	0	0	"Tantalos Armor"		60	0
156	*	0	1	3	1	0	0	"Burnt Murderer Club"		60	0
157	*	0	1	1	1	0	0	"Green Box"			190	0
158	*	0	1	1	1	0	0	"Red Box"			190	0
159	*	0	1	1	1	0	0	"Purple Box"			190	0
160	*	0	1	1	1	0	0	"Jewel of Extension"		0	0
161	*	0	1	1	1	0	0	"Jewel of Elevation"		0	0
162	*	0	1	1	1	0	0	"Magic Backpack"	        0	0	
163	*	0	1	1	1	0	0	"Vault Expansion Certificate"	0	0
164	*	0	1	1	1	0	0	"Ancient Statue"	   	0	0	
165	*	0	1	1	1	0	0	"Magic Cloth"             	0	0	
166	*	0	1	1	1	0	0	"Space Cloth"	         	0	0
169	*	0	1	1	1	0	0	"Rage Fighter Character Card"	0	0
170	*	0	2	2	1	0	0	"Conqueror's Badge"         	0	0
171	*	0	1	1	1	0	0	"Holyangel Soul"		0	0
172	*	0	1	1	1	0	0	"Holyangel Anvil"		0	0
173	*	0	1	1	1	0	0	"Spirit Nixie's Shard"		0	0
175	*	0	1	1	1	0	0	"Devast Combination Note"	0	0
176	*	0	1	1	1	0	0	"Death King Bone"		0	0
177	*	0	1	1	1	0	0	"Hell Maine Leather"		0	0
178	*	0	1	1	1	0	0	"Dark Phoenix Flame"		0	0
179	*	0	1	1	1	0	0	"Death Beam Knight Soul"	0	0
180	*	0	1	1	1	0	0	"Ice Walker Mane"		0	0
181	*	0	1	1	1	0	0	"Mammoth Bundle of Fur"		0	0
182	*	0	1	2	1	0	0	"Giant Piece of Ice"		0	0
183	*	0	1	1	1	0	0	"Good Potion"			0	0
184	*	0	1	1	1	0	0	"Devil Rabbit Heart"		0	0
185	*	0	1	1	1	0	0	"Dark Mammoth Horn"		0	0
186	*	0	1	2	1	0	0	"Dark Giant Axe"		0	0
187	*	0	1	1	1	0	0	"Evil Potion"			0	0
188	*	0	1	4	1	0	0	"Dark Iron Knight Sword"	0	0
189	*	0	1	1	1	0	0	"Transform Scroll"		0	0
191	*	0	1	1	1	0	0	"Wings of Easter Recipe"	0	0
192	*	0	1	1	1	0	0	"Cyclone Combination Note"	0	0
193	*	0	1	1	1	0	0	"Blast Combination Note"	0	0
194	*	0	1	1	1	0	0	"Magma Combination Note"	0	0
195	*	0	1	1	1	0	0	"Horn Combination Note"		0	0
196	*	0	1	1	1	0	0	"Angelic Combination Note"	0	0
197	*	0	1	1	1	0	0	"Devil Combination Note"	0	0
198	*	0	1	1	1	0	0	"Miracle Combination Note"	0	0
199	*	0	1	1	1	0	0	"Spite Combination Note"	0	0
200	*	0	1	1	1	0	0	"Asura Combination Note"	0	0
201	*	0	1	1	1	0	0	"Thunder Combination Note"	0	0
